prototype,feature,value,count,topk_size,topk_freq,global_freq,lift,score,selected
0,department_name,EQ Divided Basics,9,20,0.45,0.0003337907502874309,1348.15,1348.15,True
0,section_name,Divided Complements Other,9,20,0.45,0.000630493639431814,713.7264705882353,713.7264705882353,True
0,product_type_name,Hair ties,11,20,0.55,0.0008901086674331491,617.9020833333334,617.9020833333334,True
0,department_name,Hair Accessories,11,20,0.55,0.013685420761784669,40.18875338753388,40.18875338753388,False
0,section_name,Womens Small accessories,11,20,0.55,0.04762081370767348,11.549571651090343,11.549571651090343,False
0,garment_group_name,Jersey Basic,9,20,0.45,0.0760672032043912,5.915821550463189,5.915821550463189,False
0,product_group_name,Accessories,11,20,0.55,0.0979861291399325,5.613039364118093,5.613039364118093,False
0,perceived_colour_master_name,Mole,2,20,0.1,0.017987612654378222,5.559381443298969,5.559381443298969,False
0,garment_group_name,Accessories,11,20,0.55,0.10121277305937766,5.434096738732137,5.434096738732137,False
0,product_type_name,Vest top,3,20,0.15,0.03638319178132997,4.122782874617737,4.122782874617737,False
0,product_type_name,Leggings/Tights,1,20,0.05,0.014909320179505248,3.3536069651741296,3.3536069651741296,False
0,colour_group_name,Black,13,20,0.65,0.2502688869932871,2.597206579727327,2.597206579727327,False
0,perceived_colour_master_name,Black,13,20,0.65,0.250973556355005,2.5899142899364564,2.5899142899364564,False
0,colour_group_name,Beige,2,20,0.1,0.040833735118495716,2.4489554950045416,2.4489554950045416,False
0,index_group_name,Divided,9,20,0.45,0.18603271149352818,2.4189294258373204,2.4189294258373204,False
0,colour_group_name,Light Pink,2,20,0.1,0.04279939175907725,2.3364818024263436,2.3364818024263436,False
0,product_type_name,Top,2,20,0.1,0.044431257649371364,2.250667779632721,2.250667779632721,False
0,graphical_appearance_name,Solid,20,20,1.0,0.5449690316359456,1.834966653055669,1.834966653055669,False
0,colour_group_name,White,3,20,0.15,0.10176909097652338,1.4739249271137025,1.4739249271137025,False
0,perceived_colour_master_name,Pink,2,20,0.1,0.07680896042725216,1.3019314340898118,1.3019314340898118,False
0,product_type_name,Shorts,1,20,0.05,0.04335570967622297,1.153250641573995,1.153250641573995,False
0,perceived_colour_master_name,White,3,20,0.15,0.13537069317212477,1.1080684931506848,1.1080684931506848,False
0,index_group_name,Ladieswear,11,20,0.55,0.5447094166079443,1.0097126710696536,1.0097126710696536,False
0,product_group_name,Garment Upper body,6,20,0.3,0.36464785075844675,0.8227115541090317,0.8227115541090317,False
0,product_type_name,T-shirt,1,20,0.05,0.06241887030374958,0.8010398098633393,0.8010398098633393,False
0,product_group_name,Garment Lower body,2,20,0.1,0.2055038385936283,0.4866089153582386,0.4866089153582386,False
0,product_type_name,Dress,1,20,0.05,0.12780476949894298,0.3912217063261753,0.3912217063261753,False
0,product_group_name,Garment Full body,1,20,0.05,0.14505062493046025,0.34470723600102277,0.34470723600102277,False
1,department_name,EQ Divided Basics,8,20,0.4,0.0003337907502874309,1198.3555555555556,1198.3555555555556,True
1,section_name,Divided Complements Other,8,20,0.4,0.000630493639431814,634.4235294117647,634.4235294117647,True
1,product_type_name,Unknown,12,20,0.6,0.0038571375588769795,155.55576923076922,155.55576923076922,False
1,product_group_name,Unknown,12,20,0.6,0.0038571375588769795,155.55576923076922,155.55576923076922,True
1,department_name,Clean Lingerie,7,20,0.35,0.0066758150057486185,52.42805555555555,52.42805555555555,False
1,department_name,Ladies Sport Bottoms,3,20,0.15,0.0054519155880280385,27.51326530612245,27.51326530612245,False
1,graphical_appearance_name,Mesh,1,20,0.05,0.001891480918295442,26.434313725490195,26.434313725490195,False
1,section_name,Womens Lingerie,7,20,0.35,0.04843674665282053,7.225918836140888,7.225918836140888,False
1,section_name,Ladies H&M Sport,3,20,0.15,0.0227719467418314,6.587052117263843,6.587052117263843,False
1,garment_group_name,Jersey Basic,10,20,0.5,0.0760672032043912,6.57313505607021,6.57313505607021,False
1,index_group_name,Sport,3,20,0.15,0.03111671549901717,4.820560190703218,4.820560190703218,False
1,garment_group_name,"Under-, Nightwear",7,20,0.35,0.07669769684382302,4.563370406189555,4.563370406189555,False
1,department_name,Jersey Basic,2,20,0.1,0.021918925935541296,4.562267343485618,4.562267343485618,False
1,section_name,Womens Everyday Basics,2,20,0.1,0.02225271668582873,4.493833333333334,4.493833333333334,False
1,product_type_name,Leggings/Tights,1,20,0.05,0.014909320179505248,3.3536069651741296,3.3536069651741296,False
1,colour_group_name,Black,14,20,0.7,0.2502688869932871,2.796991701244813,2.796991701244813,False
1,perceived_colour_master_name,Black,14,20,0.7,0.250973556355005,2.789138466085414,2.789138466085414,False
1,perceived_colour_master_name,Mole,1,20,0.05,0.017987612654378222,2.7796907216494846,2.7796907216494846,False
1,product_type_name,Vest top,2,20,0.1,0.03638319178132997,2.748521916411825,2.748521916411825,False
1,colour_group_name,White,5,20,0.25,0.10176909097652338,2.4565415451895043,2.4565415451895043,False
1,product_type_name,Top,2,20,0.1,0.044431257649371364,2.250667779632721,2.250667779632721,False
1,index_group_name,Divided,8,20,0.4,0.18603271149352818,2.150159489633174,2.150159489633174,False
1,perceived_colour_master_name,White,5,20,0.25,0.13537069317212477,1.8467808219178081,1.8467808219178081,False
1,graphical_appearance_name,Solid,19,20,0.95,0.5449690316359456,1.7432183204028855,1.7432183204028855,False
1,colour_group_name,Beige,1,20,0.05,0.040833735118495716,1.2244777475022708,1.2244777475022708,False
1,product_type_name,Shorts,1,20,0.05,0.04335570967622297,1.153250641573995,1.153250641573995,False
1,garment_group_name,Jersey Fancy,3,20,0.15,0.1794681600712087,0.8358028518288902,0.8358028518288902,False
1,index_group_name,Ladieswear,9,20,0.45,0.5447094166079443,0.8261285490569892,0.8261285490569892,False
1,product_type_name,T-shirt,1,20,0.05,0.06241887030374958,0.8010398098633393,0.8010398098633393,False
1,product_group_name,Garment Upper body,5,20,0.25,0.36464785075844675,0.6855929617575265,0.6855929617575265,False
1,product_group_name,Garment Lower body,2,20,0.1,0.2055038385936283,0.4866089153582386,0.4866089153582386,False
1,product_type_name,Dress,1,20,0.05,0.12780476949894298,0.3912217063261753,0.3912217063261753,False
