timestamp,gpu_util_pct,vram_used_mib,vram_total_mib,vram_pct,cpu_pct,ram_used_mib,ram_total_mib,ram_pct,gpu_temp_c
2026-06-08 16:35:12,22.0,1958,24576,8.0,640.5,25620,257046,10.0,38
2026-06-08 16:35:22,24.0,1958,24576,8.0,431.5,25639,257046,10.0,38
2026-06-08 16:35:32,25.0,1958,24576,8.0,636.1,25639,257046,10.0,38
2026-06-08 16:35:42,24.0,1958,24576,8.0,636.4,25639,257046,10.0,38
2026-06-08 16:35:52,26.0,1958,24576,8.0,-829.6,25772,257046,10.0,38
2026-06-08 16:36:02,19.0,1958,24576,8.0,-579.5,25762,257046,10.0,38
2026-06-08 16:36:13,16.0,1958,24576,8.0,435.1,25793,257046,10.0,38
2026-06-08 16:36:23,13.0,1958,24576,8.0,-2333.5,25783,257046,10.0,38
2026-06-08 16:36:33,14.0,1958,24576,8.0,621.9,25782,257046,10.0,38
2026-06-08 16:36:43,26.0,1958,24576,8.0,222.0,25805,257046,10.0,38
2026-06-08 16:36:53,25.0,1958,24576,8.0,645.0,25805,257046,10.0,38
2026-06-08 16:37:03,22.0,1958,24576,8.0,635.9,25805,257046,10.0,38
2026-06-08 16:37:13,21.0,1958,24576,8.0,633.1,25805,257046,10.0,38
2026-06-08 16:37:23,21.0,1958,24576,8.0,-582.9,25785,257046,10.0,38
2026-06-08 16:37:33,23.0,1958,24576,8.0,634.7,25786,257046,10.0,38
2026-06-08 16:37:43,25.0,1958,24576,8.0,436.4,25805,257046,10.0,38
2026-06-08 16:37:53,24.0,1958,24576,8.0,632.6,25805,257046,10.0,38
2026-06-08 16:38:04,25.0,1958,24576,8.0,633.6,25805,257046,10.0,38
2026-06-08 16:38:14,26.0,1958,24576,8.0,636.4,25805,257046,10.0,38
2026-06-08 16:38:24,17.0,1958,24576,8.0,-580.3,25794,257046,10.0,38
2026-06-08 16:38:34,20.0,1958,24576,8.0,-544.7,25781,257046,10.0,38
2026-06-08 16:38:44,16.0,1958,24576,8.0,-1039.6,25787,257046,10.0,38
2026-06-08 16:38:54,25.0,1958,24576,8.0,648.1,25783,257046,10.0,38
2026-06-08 16:39:04,24.0,1958,24576,8.0,228.7,25806,257046,10.0,38
2026-06-08 16:39:14,18.0,1958,24576,8.0,-908.4,25797,257046,10.0,38
2026-06-08 16:39:24,13.0,1958,24576,8.0,615.8,25795,257046,10.0,38
2026-06-08 16:39:34,20.0,1604,24576,6.5,-1017.1,23514,257046,9.1,38
2026-06-08 16:39:45,15.0,1876,24576,7.6,-596.1,24288,257046,9.4,38
2026-06-08 16:39:55,12.0,1956,24576,8.0,629.6,25330,257046,9.9,38
2026-06-08 16:40:05,12.0,1956,24576,8.0,424.8,25348,257046,9.9,38
2026-06-08 16:40:15,15.0,1996,24576,8.1,418.2,25701,257046,10.0,38
2026-06-08 16:40:25,20.0,1996,24576,8.1,625.2,25701,257046,10.0,38
2026-06-08 16:40:35,18.0,1996,24576,8.1,621.5,25701,257046,10.0,38
2026-06-08 16:40:45,18.0,1996,24576,8.1,626.9,25700,257046,10.0,38
2026-06-08 16:40:55,10.0,1996,24576,8.1,-1771.4,25680,257046,10.0,38
2026-06-08 16:41:05,9.0,1996,24576,8.1,619.7,25679,257046,10.0,38
2026-06-08 16:41:15,15.0,1996,24576,8.1,209.3,25701,257046,10.0,38
2026-06-08 16:41:26,18.0,1996,24576,8.1,624.9,25700,257046,10.0,38
2026-06-08 16:41:36,17.0,1996,24576,8.1,-837.7,25690,257046,10.0,38
2026-06-08 16:41:46,18.0,1996,24576,8.1,633.5,25690,257046,10.0,38
2026-06-08 16:41:56,17.0,1630,24576,6.6,-5.5,23396,257046,9.1,38
2026-06-08 16:42:06,21.0,1970,24576,8.0,-611.5,25145,257046,9.8,38
2026-06-08 16:42:16,13.0,1970,24576,8.0,-605.5,25271,257046,9.8,38
2026-06-08 16:42:26,17.0,1970,24576,8.0,432.0,25290,257046,9.8,38
2026-06-08 16:42:36,23.0,2102,24576,8.6,217.4,25571,257046,9.9,38
2026-06-08 16:42:46,21.0,2102,24576,8.6,634.2,25571,257046,9.9,38
2026-06-08 16:42:56,18.0,2102,24576,8.6,631.0,25571,257046,9.9,38
2026-06-08 16:43:07,23.0,2102,24576,8.6,630.0,25572,257046,9.9,38
2026-06-08 16:43:17,14.0,2102,24576,8.6,-1827.2,25549,257046,9.9,38
2026-06-08 16:43:27,16.0,2102,24576,8.6,622.5,25549,257046,9.9,38
2026-06-08 16:43:37,22.0,2102,24576,8.6,196.5,25573,257046,9.9,38
2026-06-08 16:43:47,20.0,2102,24576,8.6,628.6,25573,257046,9.9,38
2026-06-08 16:43:57,20.0,2102,24576,8.6,629.5,25571,257046,9.9,38
2026-06-08 16:44:07,18.0,2102,24576,8.6,629.0,25571,257046,9.9,38
2026-06-08 16:44:17,24.0,2102,24576,8.6,630.3,25571,257046,9.9,38
2026-06-08 16:44:27,13.0,2102,24576,8.6,-1765.9,25642,257046,10.0,38
2026-06-08 16:44:37,12.0,2102,24576,8.6,-591.1,25635,257046,10.0,38
2026-06-08 16:44:48,18.0,2102,24576,8.6,212.5,25669,257046,10.0,38
2026-06-08 16:44:58,21.0,2102,24576,8.6,421.9,25689,257046,10.0,38
2026-06-08 16:45:08,23.0,2102,24576,8.6,627.5,25689,257046,10.0,38
2026-06-08 16:45:18,22.0,2102,24576,8.6,630.9,25689,257046,10.0,38
2026-06-08 16:45:28,19.0,2102,24576,8.6,626.8,25689,257046,10.0,38
2026-06-08 16:45:38,18.0,2102,24576,8.6,-568.8,25676,257046,10.0,38
2026-06-08 16:45:48,13.0,2102,24576,8.6,-627.2,25665,257046,10.0,38
2026-06-08 16:45:58,17.0,2102,24576,8.6,412.8,25676,257046,10.0,38
2026-06-08 16:46:08,22.0,2102,24576,8.6,414.0,25687,257046,10.0,38
2026-06-08 16:46:18,23.0,2102,24576,8.6,628.3,25688,257046,10.0,38
2026-06-08 16:46:29,20.0,2102,24576,8.6,630.0,25688,257046,10.0,38
2026-06-08 16:46:39,23.0,2102,24576,8.6,624.5,25688,257046,10.0,38
2026-06-08 16:46:49,17.0,2102,24576,8.6,-556.5,25679,257046,10.0,38
2026-06-08 16:46:59,14.0,2102,24576,8.6,-600.5,25661,257046,10.0,38
2026-06-08 16:47:09,11.0,2102,24576,8.6,-811.9,25701,257046,10.0,38
2026-06-08 16:47:19,20.0,2102,24576,8.6,424.7,25718,257046,10.0,38
2026-06-08 16:47:29,19.0,1710,24576,7.0,-190.6,23887,257046,9.3,38
2026-06-08 16:47:39,20.0,2054,24576,8.4,621.0,25267,257046,9.8,38
2026-06-08 16:47:49,19.0,2054,24576,8.4,630.5,25268,257046,9.8,38
2026-06-08 16:48:00,22.0,2108,24576,8.6,-791.6,25604,257046,10.0,38
2026-06-08 16:48:10,20.0,2108,24576,8.6,-621.7,25593,257046,10.0,38
2026-06-08 16:48:20,18.0,2108,24576,8.6,432.3,25599,257046,10.0,38
2026-06-08 16:48:30,24.0,2108,24576,8.6,435.9,25615,257046,10.0,38
2026-06-08 16:48:40,29.0,2108,24576,8.6,648.0,25615,257046,10.0,38
2026-06-08 16:48:50,31.0,2108,24576,8.6,650.9,25615,257046,10.0,38
2026-06-08 16:49:00,27.0,2108,24576,8.6,633.8,25614,257046,10.0,38
2026-06-08 16:49:10,28.0,2108,24576,8.6,-537.0,25605,257046,10.0,38
2026-06-08 16:49:20,22.0,2108,24576,8.6,-577.4,25584,257046,10.0,38
2026-06-08 16:49:30,19.0,1636,24576,6.7,-166.4,23243,257046,9.0,38
2026-06-08 16:49:40,21.0,1886,24576,7.7,413.4,24176,257046,9.4,38
2026-06-08 16:49:51,22.0,1928,24576,7.8,646.5,25236,257046,9.8,38
2026-06-08 16:50:01,22.0,1928,24576,7.8,638.4,25236,257046,9.8,38
2026-06-08 16:50:11,35.0,2000,24576,8.1,463.3,25538,257046,9.9,38
2026-06-08 16:50:21,32.0,2000,24576,8.1,-516.9,25527,257046,9.9,38
2026-06-08 16:50:31,28.0,2000,24576,8.1,665.3,25527,257046,9.9,38
2026-06-08 16:50:41,19.0,2002,24576,8.1,-2381.0,25612,257046,10.0,38
2026-06-08 16:50:51,24.0,2002,24576,8.1,635.6,25612,257046,10.0,38
2026-06-08 16:51:01,38.0,2002,24576,8.1,243.5,25647,257046,10.0,38
2026-06-08 16:51:11,36.0,2002,24576,8.1,664.2,25647,257046,10.0,39
2026-06-08 16:51:21,39.0,2002,24576,8.1,665.7,25647,257046,10.0,39
2026-06-08 16:51:32,35.0,2002,24576,8.1,665.2,25646,257046,10.0,38
2026-06-08 16:51:42,34.0,2002,24576,8.1,-544.6,25626,257046,10.0,38
2026-06-08 16:51:52,34.0,2002,24576,8.1,681.3,25626,257046,10.0,38
2026-06-08 16:52:02,36.0,2002,24576,8.1,465.6,25645,257046,10.0,39
2026-06-08 16:52:12,23.0,2004,24576,8.2,-616.5,25737,257046,10.0,38
2026-06-08 16:52:22,22.0,2004,24576,8.2,655.2,25737,257046,10.0,38
2026-06-08 16:52:32,37.0,2004,24576,8.2,439.1,25758,257046,10.0,38
2026-06-08 16:52:42,36.0,2004,24576,8.2,677.9,25746,257046,10.0,38
2026-06-08 16:52:52,36.0,2004,24576,8.2,-544.3,25745,257046,10.0,38
2026-06-08 16:53:02,27.0,2004,24576,8.2,-581.5,25734,257046,10.0,38
2026-06-08 16:53:13,34.0,2004,24576,8.2,450.2,25745,257046,10.0,38
2026-06-08 16:53:23,29.0,2004,24576,8.2,451.0,25757,257046,10.0,38
2026-06-08 16:53:33,33.0,2004,24576,8.2,681.1,25757,257046,10.0,38
2026-06-08 16:53:43,34.0,2004,24576,8.2,-973.5,25747,257046,10.0,38
2026-06-08 16:53:53,28.0,2004,24576,8.2,659.1,25747,257046,10.0,38
2026-06-08 16:54:03,36.0,2004,24576,8.2,440.7,25775,257046,10.0,38
2026-06-08 16:54:13,31.0,2004,24576,8.2,-574.0,25756,257046,10.0,38
2026-06-08 16:54:23,34.0,2004,24576,8.2,684.7,25756,257046,10.0,38
2026-06-08 16:54:33,35.0,2004,24576,8.2,468.2,25775,257046,10.0,38
2026-06-08 16:54:44,34.0,2004,24576,8.2,682.5,25775,257046,10.0,39
2026-06-08 16:54:54,25.0,2004,24576,8.2,-697.1,25768,257046,10.0,38
2026-06-08 16:55:04,20.0,2004,24576,8.2,654.2,25768,257046,10.0,38
2026-06-08 16:55:14,33.0,2004,24576,8.2,-762.5,25769,257046,10.0,38
2026-06-08 16:55:24,36.0,2004,24576,8.2,683.3,25769,257046,10.0,38
2026-06-08 16:55:34,30.0,2004,24576,8.2,-817.1,25769,257046,10.0,38
2026-06-08 16:55:44,28.0,2004,24576,8.2,671.4,25770,257046,10.0,38
2026-06-08 16:55:54,27.0,1590,24576,6.5,-3502.3,23349,257046,9.1,38
2026-06-08 16:56:04,28.0,1590,24576,6.5,644.9,24048,257046,9.4,38
2026-06-08 16:56:14,32.0,1896,24576,7.7,677.9,25226,257046,9.8,38
2026-06-08 16:56:25,27.0,1896,24576,7.7,673.6,25225,257046,9.8,38
2026-06-08 16:56:35,38.0,1932,24576,7.9,-785.2,25472,257046,9.9,39
2026-06-08 16:56:45,43.0,1932,24576,7.9,697.7,25471,257046,9.9,39
2026-06-08 16:56:55,32.0,1932,24576,7.9,-995.6,25459,257046,9.9,38
2026-06-08 16:57:05,32.0,1932,24576,7.9,463.4,25477,257046,9.9,38
2026-06-08 16:57:15,38.0,1532,24576,6.2,-1108.9,23166,257046,9.0,38
2026-06-08 16:57:25,14.0,1784,24576,7.3,-722.6,23957,257046,9.3,39
2026-06-08 16:57:35,16.0,1844,24576,7.5,-558.7,24993,257046,9.7,38
2026-06-08 16:57:45,26.0,1844,24576,7.5,454.9,25003,257046,9.7,38
2026-06-08 16:57:56,36.0,1868,24576,7.6,469.7,25389,257046,9.9,38
2026-06-08 16:58:06,34.0,1868,24576,7.6,465.9,25383,257046,9.9,38
2026-06-08 16:58:16,35.0,1868,24576,7.6,681.5,25383,257046,9.9,38
2026-06-08 16:58:26,36.0,1868,24576,7.6,685.1,25383,257046,9.9,38
2026-06-08 16:58:36,32.0,1868,24576,7.6,685.0,25382,257046,9.9,39
2026-06-08 16:58:46,22.0,1868,24576,7.6,-677.5,25475,257046,9.9,38
2026-06-08 16:58:56,27.0,1868,24576,7.6,662.1,25475,257046,9.9,38
2026-06-08 16:59:06,32.0,1868,24576,7.6,-821.0,25491,257046,9.9,38
2026-06-08 16:59:16,40.0,1868,24576,7.6,673.7,25489,257046,9.9,38
2026-06-08 16:59:26,38.0,1868,24576,7.6,464.0,25485,257046,9.9,38
2026-06-08 16:59:36,42.0,1868,24576,7.6,680.0,25485,257046,9.9,38
2026-06-08 16:59:47,33.0,1868,24576,7.6,677.0,25486,257046,9.9,38
2026-06-08 16:59:57,20.0,1868,24576,7.6,-1949.7,25612,257046,10.0,38
2026-06-08 17:00:07,17.0,1868,24576,7.6,-587.3,25595,257046,10.0,38
2026-06-08 17:00:17,33.0,1868,24576,7.6,242.8,25645,257046,10.0,38
2026-06-08 17:00:27,40.0,1868,24576,7.6,466.6,25655,257046,10.0,38
2026-06-08 17:00:37,33.0,1868,24576,7.6,668.5,25655,257046,10.0,38
2026-06-08 17:00:47,33.0,1868,24576,7.6,665.5,25655,257046,10.0,38
2026-06-08 17:00:57,37.0,1868,24576,7.6,668.9,25655,257046,10.0,38
2026-06-08 17:01:07,39.0,1868,24576,7.6,670.9,25655,257046,10.0,38
2026-06-08 17:01:18,26.0,1868,24576,7.6,-653.4,25646,257046,10.0,38
2026-06-08 17:01:28,21.0,1868,24576,7.6,-566.4,25627,257046,10.0,38
2026-06-08 17:01:38,33.0,1868,24576,7.6,444.8,25638,257046,10.0,38
2026-06-08 17:01:48,33.0,1868,24576,7.6,458.7,25657,257046,10.0,38
2026-06-08 17:01:58,39.0,1868,24576,7.6,665.3,25657,257046,10.0,38
2026-06-08 17:02:08,39.0,1868,24576,7.6,665.7,25656,257046,10.0,38
2026-06-08 17:02:18,35.0,1868,24576,7.6,665.0,25656,257046,10.0,38
2026-06-08 17:02:28,16.0,1868,24576,7.6,-3087.7,25626,257046,10.0,38
2026-06-08 17:02:38,16.0,1868,24576,7.6,641.7,25625,257046,10.0,38
2026-06-08 17:02:48,36.0,1868,24576,7.6,48.5,25685,257046,10.0,38
2026-06-08 17:02:59,37.0,1868,24576,7.6,683.2,25685,257046,10.0,38
2026-06-08 17:03:09,33.0,1868,24576,7.6,684.1,25685,257046,10.0,38
2026-06-08 17:03:19,40.0,1868,24576,7.6,685.0,25685,257046,10.0,38
2026-06-08 17:03:29,37.0,1868,24576,7.6,683.6,25684,257046,10.0,38
2026-06-08 17:03:39,39.0,1868,24576,7.6,684.5,25685,257046,10.0,38
2026-06-08 17:03:49,28.0,1868,24576,7.6,-653.6,25677,257046,10.0,38
2026-06-08 17:03:59,19.0,1868,24576,7.6,-585.0,25657,257046,10.0,38
2026-06-08 17:04:09,24.0,1868,24576,7.6,665.0,25656,257046,10.0,38
2026-06-08 17:04:19,33.0,1868,24576,7.6,257.0,25685,257046,10.0,38
2026-06-08 17:04:29,31.0,1868,24576,7.6,679.9,25686,257046,10.0,38
2026-06-08 17:04:40,32.0,1868,24576,7.6,683.4,25685,257046,10.0,38
2026-06-08 17:04:50,28.0,1868,24576,7.6,-599.2,25676,257046,10.0,38
2026-06-08 17:05:00,17.0,1868,24576,7.6,-1949.8,25656,257046,10.0,38
2026-06-08 17:05:10,17.0,1868,24576,7.6,652.3,25654,257046,10.0,38
2026-06-08 17:05:20,26.0,1868,24576,7.6,226.6,25676,257046,10.0,38
2026-06-08 17:05:30,31.0,1868,24576,7.6,470.8,25685,257046,10.0,38
2026-06-08 17:05:40,31.0,1868,24576,7.6,684.4,25686,257046,10.0,38
2026-06-08 17:05:50,32.0,1868,24576,7.6,683.4,25685,257046,10.0,38
2026-06-08 17:06:00,35.0,1868,24576,7.6,673.1,25685,257046,10.0,38
2026-06-08 17:06:10,34.0,1868,24576,7.6,670.6,25686,257046,10.0,38
2026-06-08 17:06:21,32.0,1868,24576,7.6,670.2,25686,257046,10.0,38
2026-06-08 17:06:31,24.0,1868,24576,7.6,-1952.4,25657,257046,10.0,38
2026-06-08 17:06:41,19.0,1868,24576,7.6,646.5,25657,257046,10.0,38
2026-06-08 17:06:51,38.0,1868,24576,7.6,236.2,25686,257046,10.0,38
2026-06-08 17:07:01,36.0,1868,24576,7.6,678.7,25686,257046,10.0,38
2026-06-08 17:07:11,32.0,1868,24576,7.6,679.2,25686,257046,10.0,38
2026-06-08 17:07:21,22.0,1868,24576,7.6,-1849.8,25664,257046,10.0,38
2026-06-08 17:07:31,26.0,1868,24576,7.6,672.1,25663,257046,10.0,38
2026-06-08 17:07:41,24.0,1868,24576,7.6,-1110.1,25677,257046,10.0,38
2026-06-08 17:07:52,24.0,1868,24576,7.6,658.1,25677,257046,10.0,38
2026-06-08 17:08:02,43.0,1868,24576,7.6,455.9,25686,257046,10.0,38
2026-06-08 17:08:12,34.0,1868,24576,7.6,659.0,25686,257046,10.0,38
2026-06-08 17:08:22,31.0,1868,24576,7.6,668.5,25686,257046,10.0,38
2026-06-08 17:08:32,29.0,1868,24576,7.6,674.1,25686,257046,10.0,38
2026-06-08 17:08:42,33.0,1868,24576,7.6,674.3,25686,257046,10.0,38
2026-06-08 17:08:52,37.0,1868,24576,7.6,-564.8,25667,257046,10.0,38
2026-06-08 17:09:02,23.0,1868,24576,7.6,-685.4,25659,257046,10.0,38
2026-06-08 17:09:12,26.0,1868,24576,7.6,431.8,25678,257046,10.0,38
2026-06-08 17:09:22,36.0,1868,24576,7.6,440.8,25687,257046,10.0,38
2026-06-08 17:09:32,32.0,1868,24576,7.6,655.3,25687,257046,10.0,38
2026-06-08 17:09:43,32.0,1868,24576,7.6,-534.6,25675,257046,10.0,38
2026-06-08 17:09:53,23.0,1868,24576,7.6,-576.0,25663,257046,10.0,38
2026-06-08 17:10:03,28.0,1868,24576,7.6,445.5,25675,257046,10.0,38
2026-06-08 17:10:13,24.0,1868,24576,7.6,-882.9,25679,257046,10.0,38
2026-06-08 17:10:23,25.0,1868,24576,7.6,629.5,25679,257046,10.0,38
2026-06-08 17:10:33,37.0,1868,24576,7.6,452.4,25689,257046,10.0,38
2026-06-08 17:10:43,34.0,1868,24576,7.6,653.3,25689,257046,10.0,38
2026-06-08 17:10:53,32.0,1868,24576,7.6,650.2,25689,257046,10.0,38
2026-06-08 17:11:03,31.0,1868,24576,7.6,653.5,25692,257046,10.0,38
2026-06-08 17:11:13,33.0,1868,24576,7.6,-442.8,25707,257046,10.0,38
2026-06-08 17:11:24,38.0,1868,24576,7.6,657.5,25707,257046,10.0,38
2026-06-08 17:11:34,23.0,1868,24576,7.6,-824.9,25718,257046,10.0,38
2026-06-08 17:11:44,25.0,1868,24576,7.6,637.2,25717,257046,10.0,38
2026-06-08 17:11:54,31.0,1868,24576,7.6,470.3,25726,257046,10.0,38
2026-06-08 17:12:04,33.0,1868,24576,7.6,-460.4,25712,257046,10.0,38
2026-06-08 17:12:14,26.0,1868,24576,7.6,-506.5,25702,257046,10.0,38
2026-06-08 17:12:24,34.0,1868,24576,7.6,455.7,25715,257046,10.0,38
2026-06-08 17:12:34,23.0,1868,24576,7.6,-797.5,25719,257046,10.0,38
2026-06-08 17:12:44,23.0,1868,24576,7.6,647.6,25719,257046,10.0,38
2026-06-08 17:12:54,35.0,1868,24576,7.6,452.1,25727,257046,10.0,38
2026-06-08 17:13:04,38.0,1868,24576,7.6,670.5,25727,257046,10.0,38
2026-06-08 17:13:15,36.0,1868,24576,7.6,669.7,25727,257046,10.0,38
2026-06-08 17:13:25,31.0,1868,24576,7.6,672.0,25727,257046,10.0,38
2026-06-08 17:13:35,28.0,1868,24576,7.6,-558.1,25709,257046,10.0,38
2026-06-08 17:13:45,32.0,1868,24576,7.6,676.3,25710,257046,10.0,38
2026-06-08 17:13:55,34.0,1868,24576,7.6,458.1,25730,257046,10.0,38
2026-06-08 17:14:05,21.0,1868,24576,7.6,-685.6,25722,257046,10.0,38
2026-06-08 17:14:15,20.0,1868,24576,7.6,650.1,25722,257046,10.0,38
2026-06-08 17:14:25,28.0,1868,24576,7.6,-750.8,25719,257046,10.0,38
2026-06-08 17:14:35,25.0,1868,24576,7.6,-586.0,25710,257046,10.0,38
2026-06-08 17:14:45,34.0,1868,24576,7.6,450.9,25722,257046,10.0,38
2026-06-08 17:14:56,37.0,1868,24576,7.6,456.2,25732,257046,10.0,38
2026-06-08 17:15:06,22.0,1868,24576,7.6,-674.3,25726,257046,10.0,38
2026-06-08 17:15:16,26.0,1868,24576,7.6,645.9,25726,257046,10.0,38
2026-06-08 17:15:26,36.0,1868,24576,7.6,445.2,25733,257046,10.0,38
2026-06-08 17:15:36,34.0,1868,24576,7.6,668.5,25733,257046,10.0,38
2026-06-08 17:15:46,30.0,1868,24576,7.6,675.3,25733,257046,10.0,38
2026-06-08 17:15:56,27.0,1868,24576,7.6,-544.6,25714,257046,10.0,38
2026-06-08 17:16:06,33.0,1868,24576,7.6,675.3,25714,257046,10.0,38
2026-06-08 17:16:16,32.0,1868,24576,7.6,674.9,25713,257046,10.0,38
2026-06-08 17:16:26,36.0,1868,24576,7.6,458.8,25733,257046,10.0,38
2026-06-08 17:16:36,23.0,1868,24576,7.6,-680.5,25726,257046,10.0,38
2026-06-08 17:16:47,24.0,1868,24576,7.6,-539.2,25714,257046,10.0,38
2026-06-08 17:16:57,33.0,1868,24576,7.6,462.8,25722,257046,10.0,38
2026-06-08 17:17:07,35.0,1868,24576,7.6,-781.8,25724,257046,10.0,38
2026-06-08 17:17:17,35.0,1868,24576,7.6,657.1,25724,257046,10.0,38
2026-06-08 17:17:27,33.0,1868,24576,7.6,437.6,25733,257046,10.0,38
2026-06-08 17:17:37,24.0,1868,24576,7.6,-650.3,25726,257046,10.0,38
2026-06-08 17:17:47,22.0,1868,24576,7.6,627.7,25726,257046,10.0,38
2026-06-08 17:17:57,37.0,1868,24576,7.6,455.4,25733,257046,10.0,38
2026-06-08 17:18:07,38.0,1868,24576,7.6,647.1,25733,257046,10.0,38
2026-06-08 17:18:17,33.0,1868,24576,7.6,-507.8,25713,257046,10.0,38
2026-06-08 17:18:28,27.0,1868,24576,7.6,654.2,25713,257046,10.0,38
2026-06-08 17:18:38,33.0,1868,24576,7.6,455.5,25733,257046,10.0,38
2026-06-08 17:18:48,38.0,1868,24576,7.6,649.8,25732,257046,10.0,38
2026-06-08 17:18:58,23.0,1868,24576,7.6,-1750.4,25715,257046,10.0,38
2026-06-08 17:19:08,21.0,1868,24576,7.6,630.1,25715,257046,10.0,38
2026-06-08 17:19:18,27.0,1868,24576,7.6,-926.7,25725,257046,10.0,38
2026-06-08 17:19:28,28.0,1868,24576,7.6,644.3,25725,257046,10.0,38
2026-06-08 17:19:38,43.0,1868,24576,7.6,438.6,25734,257046,10.0,38
2026-06-08 17:19:48,34.0,1868,24576,7.6,649.9,25734,257046,10.0,38
2026-06-08 17:19:58,25.0,1868,24576,7.6,-587.1,25727,257046,10.0,38
2026-06-08 17:20:08,23.0,1868,24576,7.6,632.1,25728,257046,10.0,38
2026-06-08 17:20:19,20.0,1502,24576,6.1,-5069.3,23851,257046,9.3,38
2026-06-08 17:20:29,26.0,1794,24576,7.3,646.3,25278,257046,9.8,38
2026-06-08 17:20:39,23.0,1794,24576,7.3,-540.7,25258,257046,9.8,38
2026-06-08 17:20:49,22.0,1820,24576,7.4,445.7,25583,257046,10.0,38
2026-06-08 17:20:59,23.0,1820,24576,7.4,438.1,25602,257046,10.0,38
2026-06-08 17:21:09,21.0,1820,24576,7.4,651.9,25602,257046,10.0,38
2026-06-08 17:21:19,22.0,1820,24576,7.4,-524.3,25590,257046,10.0,38
2026-06-08 17:21:29,10.0,1820,24576,7.4,-656.0,25585,257046,10.0,38
2026-06-08 17:21:39,12.0,1820,24576,7.4,416.2,25597,257046,10.0,38
2026-06-08 17:21:49,19.0,1820,24576,7.4,-814.2,25593,257046,10.0,38
2026-06-08 17:22:00,15.0,1820,24576,7.4,640.6,25593,257046,10.0,38
2026-06-08 17:22:10,23.0,1820,24576,7.4,432.8,25603,257046,10.0,38
2026-06-08 17:22:20,22.0,1820,24576,7.4,650.4,25602,257046,10.0,38
2026-06-08 17:22:30,26.0,1820,24576,7.4,652.8,25602,257046,10.0,38
2026-06-08 17:22:40,21.0,1820,24576,7.4,651.1,25603,257046,10.0,38
2026-06-08 17:22:50,24.0,1820,24576,7.4,-532.3,25746,257046,10.0,38
2026-06-08 17:23:00,22.0,1820,24576,7.4,653.4,25745,257046,10.0,38
2026-06-08 17:23:10,22.0,1820,24576,7.4,-810.5,25748,257046,10.0,38
2026-06-08 17:23:20,21.0,1820,24576,7.4,648.4,25747,257046,10.0,38
2026-06-08 17:23:30,27.0,1820,24576,7.4,432.8,25766,257046,10.0,38
2026-06-08 17:23:41,23.0,1820,24576,7.4,-565.6,25756,257046,10.0,38
2026-06-08 17:23:51,22.0,1820,24576,7.4,651.7,25754,257046,10.0,38
2026-06-08 17:24:01,12.0,1820,24576,7.4,-705.0,25750,257046,10.0,38
2026-06-08 17:24:11,16.0,1820,24576,7.4,418.1,25754,257046,10.0,38
2026-06-08 17:24:21,20.0,1820,24576,7.4,-880.6,25755,257046,10.0,38
2026-06-08 17:24:31,17.0,1820,24576,7.4,641.0,25752,257046,10.0,38
2026-06-08 17:24:41,24.0,1820,24576,7.4,435.5,25761,257046,10.0,38
2026-06-08 17:24:51,25.0,1820,24576,7.4,656.3,25761,257046,10.0,38
2026-06-08 17:25:01,24.0,1820,24576,7.4,649.7,25761,257046,10.0,38
2026-06-08 17:25:12,26.0,1820,24576,7.4,-542.8,25755,257046,10.0,38
2026-06-08 17:25:22,20.0,1820,24576,7.4,663.1,25755,257046,10.0,38
2026-06-08 17:25:32,20.0,1820,24576,7.4,-589.2,25737,257046,10.0,38
2026-06-08 17:25:42,17.0,1820,24576,7.4,439.4,25747,257046,10.0,38
2026-06-08 17:25:52,25.0,1820,24576,7.4,654.0,25747,257046,10.0,38
2026-06-08 17:26:02,24.0,1820,24576,7.4,436.6,25766,257046,10.0,38
2026-06-08 17:26:12,22.0,1820,24576,7.4,-555.3,25754,257046,10.0,38
2026-06-08 17:26:22,21.0,1820,24576,7.4,650.1,25755,257046,10.0,38
2026-06-08 17:26:32,26.0,1820,24576,7.4,439.4,25768,257046,10.0,38
2026-06-08 17:26:43,9.0,1820,24576,7.4,-1997.8,25754,257046,10.0,37
2026-06-08 17:26:53,9.0,1820,24576,7.4,619.4,25752,257046,10.0,37
2026-06-08 17:27:03,25.0,1820,24576,7.4,210.8,25767,257046,10.0,38
2026-06-08 17:27:13,23.0,1820,24576,7.4,647.2,25767,257046,10.0,38
2026-06-08 17:27:23,27.0,1820,24576,7.4,648.2,25768,257046,10.0,38
2026-06-08 17:27:33,24.0,1820,24576,7.4,647.9,25767,257046,10.0,38
2026-06-08 17:27:43,20.0,1820,24576,7.4,-557.7,25757,257046,10.0,38
2026-06-08 17:27:53,28.0,1820,24576,7.4,657.4,25756,257046,10.0,38
2026-06-08 17:28:03,17.0,1502,24576,6.1,-1223.4,23738,257046,9.2,38
2026-06-08 17:28:14,21.0,1870,24576,7.6,648.2,25221,257046,9.8,38
2026-06-08 17:28:24,27.0,1870,24576,7.6,446.5,25242,257046,9.8,38
2026-06-08 17:28:34,26.0,1956,24576,8.0,-756.5,25580,257046,10.0,38
2026-06-08 17:28:44,29.0,1956,24576,8.0,667.3,25581,257046,10.0,38
2026-06-08 17:28:54,29.0,1956,24576,8.0,454.1,25591,257046,10.0,38
2026-06-08 17:29:04,30.0,1956,24576,8.0,664.3,25592,257046,10.0,38
